order_id,total_amount,pay_amount,province,order_create_time,pay_time,refund_amount,order_date,order_status
12000,119.0,119.0,北京,2020-02-21 09:45:45,2020-02-21 09:45:51,0.0,2020-02-21,已支付订单
12001,178.8,178.8,北京,2020-02-21 09:45:16,2020-02-21 09:45:34,0.0,2020-02-21,已支付订单
12002,119.0,119.0,吉林省,2020-02-21 09:44:30,2020-02-21 09:45:04,0.0,2020-02-21,已支付订单
12003,34.9,34.9,河南省,2020-02-21 09:44:21,2020-02-21 09:44:31,0.0,2020-02-21,已支付订单
12004,148.9,0.0,江苏省,2020-02-21 09:44:08,2020-02-21 09:44:26,148.9,2020-02-21,退款订单
12005,195.0,0.0,北京,2020-02-21 09:43:58,,0.0,2020-02-21,未支付订单
12006,43.0,0.0,上海,2020-02-21 09:43:16,2020-02-21 09:45:00,43.0,2020-02-21,退款订单
12007,148.9,148.9,天津,2020-02-21 09:43:02,2020-02-21 09:43:07,0.0,2020-02-21,已支付订单
12008,37.0,0.0,浙江省,2020-02-21 09:42:38,2020-02-21 09:45:17,37.0,2020-02-21,退款订单
12009,380.0,0.0,山东省,2020-02-21 09:42:04,2020-02-21 09:42:17,380.0,2020-02-21,退款订单
12010,148.9,148.9,海南省,2020-02-21 09:41:32,2020-02-21 09:41:42,0.0,2020-02-21,已支付订单
12011,37.0,0.0,浙江省,2020-02-21 09:41:27,2020-02-21 09:41:31,37.0,2020-02-21,退款订单
12012,157.0,157.0,天津,2020-02-21 09:41:17,2020-02-21 09:41:23,0.0,2020-02-21,已支付订单
12013,148.9,0.0,江苏省,2020-02-21 09:41:00,,0.0,2020-02-21,未支付订单
12014,119.0,119.0,广东省,2020-02-21 09:40:42,2020-02-21 09:40:45,0.0,2020-02-21,已支付订单
12015,37.0,37.0,浙江省,2020-02-21 09:40:25,2020-02-21 09:40:45,0.0,2020-02-21,已支付订单
12016,148.9,0.0,海南省,2020-02-21 09:40:25,,0.0,2020-02-21,未支付订单
12017,119.0,119.0,北京,2020-02-21 09:40:21,2020-02-21 09:40:31,0.0,2020-02-21,已支付订单
12018,64.8,64.8,重庆,2020-02-21 09:40:06,2020-02-21 09:40:14,0.0,2020-02-21,已支付订单
12019,34.9,0.0,北京,2020-02-21 09:39:44,2020-02-21 09:39:51,34.9,2020-02-21,退款订单
12020,119.0,119.0,浙江省,2020-02-21 09:38:08,2020-02-21 09:38:38,0.0,2020-02-21,已支付订单
12021,119.0,119.0,江苏省,2020-02-21 09:37:57,2020-02-21 09:38:15,0.0,2020-02-21,已支付订单
12022,198.8,198.8,广东省,2020-02-21 09:37:37,2020-02-21 09:50:57,0.0,2020-02-21,已支付订单
12023,119.0,119.0,辽宁省,2020-02-21 09:37:18,2020-02-21 09:37:26,0.0,2020-02-21,已支付订单
12024,119.0,0.0,贵州省,2020-02-21 09:36:55,,0.0,2020-02-21,未支付订单
12025,238.0,238.0,广西壮族自治区,2020-02-21 09:35:55,2020-02-21 09:36:00,0.0,2020-02-21,已支付订单
12026,64.8,64.8,安徽省,2020-02-21 09:35:06,2020-02-21 09:35:14,0.0,2020-02-21,已支付订单
12027,37.0,0.0,浙江省,2020-02-21 09:34:42,2020-02-21 09:34:46,37.0,2020-02-21,退款订单
12028,416.8,416.8,北京,2020-02-21 09:33:28,2020-02-21 09:33:39,0.0,2020-02-21,已支付订单
12029,238.0,238.0,广东省,2020-02-21 09:33:16,2020-02-21 09:33:31,0.0,2020-02-21,已支付订单
12030,119.0,119.0,上海,2020-02-21 09:32:15,2020-02-21 09:32:23,0.0,2020-02-21,已支付订单
12031,34.9,0.0,山东省,2020-02-21 09:32:13,,0.0,2020-02-21,未支付订单
12032,37.0,37.0,上海,2020-02-21 09:32:05,2020-02-21 09:32:12,0.0,2020-02-21,已支付订单
12033,119.0,119.0,重庆,2020-02-21 09:31:57,2020-02-21 09:32:08,0.0,2020-02-21,已支付订单
12034,119.0,119.0,黑龙江省,2020-02-21 09:31:55,2020-02-21 09:32:03,0.0,2020-02-21,已支付订单
12035,119.0,0.0,江苏省,2020-02-21 09:31:44,2020-02-21 09:31:49,119.0,2020-02-21,退款订单
12036,43.0,0.0,四川省,2020-02-21 09:31:17,,0.0,2020-02-21,未支付订单
12037,37.0,37.0,江西省,2020-02-21 09:30:24,2020-02-21 09:30:33,0.0,2020-02-21,已支付订单
12038,267.9,0.0,广东省,2020-02-21 09:30:15,2020-02-21 09:30:25,267.9,2020-02-21,退款订单
12039,119.0,119.0,云南省,2020-02-21 09:30:04,2020-02-21 09:30:11,0.0,2020-02-21,已支付订单
12040,148.9,0.0,江苏省,2020-02-21 09:29:11,,0.0,2020-02-21,未支付订单
12041,119.0,119.0,浙江省,2020-02-21 09:28:31,2020-02-21 09:28:48,0.0,2020-02-21,已支付订单
12042,128.0,128.0,江苏省,2020-02-21 09:28:04,2020-02-21 09:28:11,0.0,2020-02-21,已支付订单
12043,37.0,37.0,广东省,2020-02-21 09:27:11,2020-02-21 09:27:32,0.0,2020-02-21,已支付订单
12044,64.8,64.8,江西省,2020-02-21 09:27:06,2020-02-21 09:27:18,0.0,2020-02-21,已支付订单
12045,308.0,308.0,广东省,2020-02-21 09:26:45,2020-02-21 09:26:50,0.0,2020-02-21,已支付订单
12046,64.8,0.0,安徽省,2020-02-21 09:26:00,2020-02-21 09:26:06,64.8,2020-02-21,退款订单
12047,143.9,0.0,辽宁省,2020-02-21 09:25:43,2020-02-21 09:25:50,143.9,2020-02-21,退款订单
12048,119.0,0.0,北京,2020-02-21 09:25:36,2020-02-21 09:25:39,119.0,2020-02-21,退款订单
12049,119.0,119.0,四川省,2020-02-21 09:25:27,2020-02-21 09:25:38,0.0,2020-02-21,已支付订单
12050,119.0,0.0,安徽省,2020-02-21 09:25:26,2020-02-21 09:25:32,119.0,2020-02-21,退款订单
12051,119.0,119.0,山西省,2020-02-21 09:24:34,2020-02-21 09:24:42,0.0,2020-02-21,已支付订单
12052,37.0,0.0,浙江省,2020-02-21 09:23:34,,0.0,2020-02-21,未支付订单
12053,148.9,148.9,上海,2020-02-21 09:23:09,2020-02-21 09:23:17,0.0,2020-02-21,已支付订单
12054,37.0,37.0,天津,2020-02-21 09:23:04,2020-02-21 09:23:36,0.0,2020-02-21,已支付订单
12055,21.0,0.0,四川省,2020-02-21 09:23:01,,0.0,2020-02-21,未支付订单
12056,357.0,357.0,北京,2020-02-21 09:22:49,2020-02-21 09:23:00,0.0,2020-02-21,已支付订单
12057,267.9,0.0,广东省,2020-02-21 09:22:41,,0.0,2020-02-21,未支付订单
12058,119.0,0.0,浙江省,2020-02-21 09:21:54,,0.0,2020-02-21,未支付订单
12059,357.0,0.0,江苏省,2020-02-21 09:21:29,2020-02-21 09:21:36,357.0,2020-02-21,退款订单
12060,151.0,151.0,广东省,2020-02-21 09:21:21,2020-02-21 09:21:27,0.0,2020-02-21,已支付订单
12061,393.8,393.8,上海,2020-02-21 09:21:09,2020-02-21 09:21:32,0.0,2020-02-21,已支付订单
12062,119.0,119.0,吉林省,2020-02-21 09:19:15,2020-02-21 09:19:26,0.0,2020-02-21,已支付订单
12063,119.0,0.0,四川省,2020-02-21 09:19:10,,0.0,2020-02-21,未支付订单
12064,151.0,0.0,云南省,2020-02-21 09:17:46,,0.0,2020-02-21,未支付订单
12065,123.8,123.8,上海,2020-02-21 09:17:02,2020-02-21 09:17:11,0.0,2020-02-21,已支付订单
12066,167.0,167.0,湖南省,2020-02-21 09:15:15,2020-02-21 09:15:26,0.0,2020-02-21,已支付订单
12067,119.6,119.6,云南省,2020-02-21 09:14:12,2020-02-21 09:14:24,0.0,2020-02-21,已支付订单
12068,69.0,69.0,山东省,2020-02-21 09:13:48,2020-02-21 09:13:59,0.0,2020-02-21,已支付订单
12069,119.0,0.0,云南省,2020-02-21 09:12:30,2020-02-21 09:12:34,119.0,2020-02-21,退款订单
12070,119.0,0.0,云南省,2020-02-21 09:12:08,,0.0,2020-02-21,未支付订单
12071,64.8,64.8,广西壮族自治区,2020-02-21 09:11:47,2020-02-21 09:11:56,0.0,2020-02-21,已支付订单
12072,119.0,119.0,北京,2020-02-21 09:10:38,2020-02-21 09:10:48,0.0,2020-02-21,已支付订单
12073,157.0,157.0,江西省,2020-02-21 09:10:31,2020-02-21 09:10:36,0.0,2020-02-21,已支付订单
12074,37.0,37.0,浙江省,2020-02-21 09:10:24,2020-02-21 09:10:32,0.0,2020-02-21,已支付订单
12075,119.0,119.0,浙江省,2020-02-21 09:10:18,2020-02-21 09:10:21,0.0,2020-02-21,已支付订单
12076,119.0,119.0,浙江省,2020-02-21 09:09:17,2020-02-21 09:09:29,0.0,2020-02-21,已支付订单
12077,64.8,0.0,广东省,2020-02-21 09:09:16,,0.0,2020-02-21,未支付订单
12078,238.0,0.0,湖北省,2020-02-21 09:08:24,,0.0,2020-02-21,未支付订单
12079,80.8,80.8,河南省,2020-02-21 09:07:35,2020-02-21 09:07:42,0.0,2020-02-21,已支付订单
12080,64.8,64.8,重庆,2020-02-21 09:07:30,2020-02-21 09:07:36,0.0,2020-02-21,已支付订单
12081,119.0,119.0,天津,2020-02-21 09:06:22,2020-02-21 09:06:28,0.0,2020-02-21,已支付订单
12082,64.8,0.0,广东省,2020-02-21 09:06:08,,0.0,2020-02-21,未支付订单
12083,69.0,69.0,吉林省,2020-02-21 09:03:54,2020-02-21 09:04:32,0.0,2020-02-21,已支付订单
12084,34.9,0.0,安徽省,2020-02-21 09:03:12,2020-02-21 09:03:18,34.9,2020-02-21,退款订单
12085,195.0,0.0,浙江省,2020-02-21 09:00:58,2020-02-21 09:01:03,195.0,2020-02-21,退款订单
12086,151.0,0.0,江苏省,2020-02-21 09:00:57,2020-02-21 09:01:06,151.0,2020-02-21,退款订单
12087,302.0,0.0,江苏省,2020-02-21 08:58:42,2020-02-21 08:58:49,302.0,2020-02-21,退款订单
12088,64.8,64.8,上海,2020-02-21 08:57:03,2020-02-21 08:57:56,0.0,2020-02-21,已支付订单
12089,151.0,119.0,广东省,2020-02-21 08:55:35,2020-02-21 08:55:38,32.0,2020-02-21,退款订单
12090,37.0,0.0,四川省,2020-02-21 08:55:15,,0.0,2020-02-21,未支付订单
12091,69.0,69.0,四川省,2020-02-21 08:55:10,2020-02-21 08:55:16,0.0,2020-02-21,已支付订单
12092,37.0,37.0,湖南省,2020-02-21 08:53:11,2020-02-21 08:53:14,0.0,2020-02-21,已支付订单
12093,238.0,0.0,江苏省,2020-02-21 08:51:00,2020-02-21 08:51:07,238.0,2020-02-21,退款订单
12094,178.8,178.8,江苏省,2020-02-21 08:50:55,2020-02-21 08:51:03,0.0,2020-02-21,已支付订单
12095,119.0,119.0,山东省,2020-02-21 08:50:11,2020-02-21 08:50:15,0.0,2020-02-21,已支付订单
12096,34.9,0.0,浙江省,2020-02-21 08:49:57,2020-02-21 08:50:02,34.9,2020-02-21,退款订单
12097,119.0,119.0,辽宁省,2020-02-21 08:49:02,2020-02-21 08:49:05,0.0,2020-02-21,已支付订单
12098,119.0,0.0,浙江省,2020-02-21 08:48:52,2020-02-21 08:48:57,119.0,2020-02-21,退款订单
12099,37.0,37.0,北京,2020-02-21 08:48:49,2020-02-21 08:48:56,0.0,2020-02-21,已支付订单
12100,66.9,66.9,湖南省,2020-02-21 08:48:33,2020-02-21 08:48:38,0.0,2020-02-21,已支付订单
12101,428.0,0.0,北京,2020-02-21 08:46:42,2020-02-21 08:47:04,428.0,2020-02-21,退款订单
12102,37.0,0.0,广东省,2020-02-21 08:46:15,,0.0,2020-02-21,未支付订单
12103,34.9,0.0,广东省,2020-02-21 08:45:28,,0.0,2020-02-21,未支付订单
12104,34.9,0.0,广东省,2020-02-21 08:45:08,,0.0,2020-02-21,未支付订单
12105,34.9,0.0,广东省,2020-02-21 08:43:34,,0.0,2020-02-21,未支付订单
12106,37.0,0.0,江西省,2020-02-21 08:43:32,,0.0,2020-02-21,未支付订单
12107,34.9,0.0,广东省,2020-02-21 08:43:05,,0.0,2020-02-21,未支付订单
12108,119.0,0.0,云南省,2020-02-21 08:43:01,2020-02-21 08:43:05,119.0,2020-02-21,退款订单
12109,195.0,195.0,广东省,2020-02-21 08:42:57,2020-02-21 08:43:03,0.0,2020-02-21,已支付订单
12110,34.9,0.0,广东省,2020-02-21 08:42:39,,0.0,2020-02-21,未支付订单
12111,195.0,0.0,广东省,2020-02-21 08:41:38,2020-02-21 08:41:41,195.0,2020-02-21,退款订单
12112,119.0,119.0,浙江省,2020-02-21 08:40:07,2020-02-21 09:36:54,0.0,2020-02-21,已支付订单
12113,81.0,81.0,江西省,2020-02-21 08:38:52,2020-02-21 08:39:07,0.0,2020-02-21,已支付订单
12114,119.0,0.0,江苏省,2020-02-21 08:38:44,,0.0,2020-02-21,未支付订单
12115,37.0,0.0,江苏省,2020-02-21 08:37:57,2020-02-21 08:38:10,37.0,2020-02-21,退款订单
12116,34.9,34.9,广东省,2020-02-21 08:36:29,2020-02-21 08:36:59,0.0,2020-02-21,已支付订单
12117,254.8,254.8,北京,2020-02-21 08:35:59,2020-02-21 08:36:03,0.0,2020-02-21,已支付订单
12118,37.0,37.0,四川省,2020-02-21 08:35:55,2020-02-21 08:59:58,0.0,2020-02-21,已支付订单
12119,119.0,119.0,浙江省,2020-02-21 08:35:10,2020-02-21 08:35:18,0.0,2020-02-21,已支付订单
12120,34.9,34.9,四川省,2020-02-21 08:33:24,2020-02-21 08:33:29,0.0,2020-02-21,已支付订单
12121,69.0,69.0,河北省,2020-02-21 08:33:10,2020-02-21 08:33:15,0.0,2020-02-21,已支付订单
12122,183.0,183.0,浙江省,2020-02-21 08:31:59,2020-02-21 08:32:04,0.0,2020-02-21,已支付订单
12123,34.9,0.0,四川省,2020-02-21 08:31:44,,0.0,2020-02-21,未支付订单
12124,37.0,37.0,上海,2020-02-21 08:29:50,2020-02-22 08:19:57,0.0,2020-02-21,已支付订单
12125,37.0,0.0,河北省,2020-02-21 08:29:06,,0.0,2020-02-21,未支付订单
12126,94.7,94.7,云南省,2020-02-21 08:27:11,2020-02-21 08:27:23,0.0,2020-02-21,已支付订单
12127,119.0,119.0,浙江省,2020-02-21 08:25:54,2020-02-21 08:25:58,0.0,2020-02-21,已支付订单
12128,119.0,0.0,江西省,2020-02-21 08:25:12,,0.0,2020-02-21,未支付订单
12129,64.8,0.0,辽宁省,2020-02-21 08:24:38,2020-02-21 08:24:43,64.8,2020-02-21,退款订单
12130,81.0,81.0,山西省,2020-02-21 08:20:55,2020-02-21 08:21:11,0.0,2020-02-21,已支付订单
12131,64.8,64.8,湖南省,2020-02-21 08:13:51,2020-02-21 08:14:04,0.0,2020-02-21,已支付订单
12132,37.0,37.0,四川省,2020-02-21 08:13:04,2020-02-21 08:13:11,0.0,2020-02-21,已支付订单
12133,238.0,238.0,天津,2020-02-21 08:11:41,2020-02-21 08:11:49,0.0,2020-02-21,已支付订单
12134,64.8,0.0,北京,2020-02-21 08:11:38,2020-02-21 08:11:46,64.8,2020-02-21,退款订单
12135,119.0,0.0,云南省,2020-02-21 08:11:22,2020-02-21 08:11:36,119.0,2020-02-21,退款订单
12136,238.0,0.0,浙江省,2020-02-21 08:08:14,2020-02-21 08:08:59,238.0,2020-02-21,退款订单
12137,93.9,0.0,广东省,2020-02-21 08:08:02,,0.0,2020-02-21,未支付订单
12138,161.8,161.8,山东省,2020-02-21 08:07:10,2020-02-21 08:07:17,0.0,2020-02-21,已支付订单
12139,148.9,148.9,河南省,2020-02-21 08:06:02,2020-02-21 08:08:33,0.0,2020-02-21,已支付订单
12140,119.0,0.0,云南省,2020-02-21 08:05:09,2020-02-21 08:05:39,119.0,2020-02-21,退款订单
12141,37.0,0.0,山东省,2020-02-21 08:03:33,,0.0,2020-02-21,未支付订单
12142,192.0,192.0,山西省,2020-02-21 08:03:30,2020-02-21 08:03:37,0.0,2020-02-21,已支付订单
12143,119.6,119.6,上海,2020-02-21 08:03:23,2020-02-21 08:03:35,0.0,2020-02-21,已支付订单
12144,186.9,186.9,广东省,2020-02-21 08:03:13,2020-02-21 08:03:24,0.0,2020-02-21,已支付订单
12145,37.0,0.0,河北省,2020-02-21 08:01:39,2020-02-21 08:05:05,37.0,2020-02-21,退款订单
12146,64.8,0.0,安徽省,2020-02-21 08:01:02,2020-02-21 08:01:04,64.8,2020-02-21,退款订单
12147,302.0,302.0,上海,2020-02-21 07:58:14,2020-02-21 07:58:19,0.0,2020-02-21,已支付订单
12148,238.0,238.0,山西省,2020-02-21 07:57:33,2020-02-21 07:57:39,0.0,2020-02-21,已支付订单
12149,238.0,238.0,上海,2020-02-21 07:56:30,2020-02-21 07:56:35,0.0,2020-02-21,已支付订单
12150,34.9,34.9,浙江省,2020-02-21 07:56:02,2020-02-21 07:56:04,0.0,2020-02-21,已支付订单
12151,34.9,34.9,天津,2020-02-21 07:55:52,2020-02-21 07:56:03,0.0,2020-02-21,已支付订单
12152,195.0,195.0,上海,2020-02-21 07:55:47,2020-02-21 07:55:52,0.0,2020-02-21,已支付订单
12153,421.0,0.0,天津,2020-02-21 07:54:35,2020-02-21 07:54:44,421.0,2020-02-21,退款订单
12154,75.0,0.0,江苏省,2020-02-21 07:54:32,,0.0,2020-02-21,未支付订单
12155,183.0,0.0,上海,2020-02-21 07:53:36,2020-02-21 07:53:41,183.0,2020-02-21,退款订单
12156,119.0,119.0,重庆,2020-02-21 07:52:31,2020-02-21 07:54:35,0.0,2020-02-21,已支付订单
12157,64.8,64.8,江西省,2020-02-21 07:52:23,2020-02-21 07:52:35,0.0,2020-02-21,已支付订单
12158,204.0,204.0,上海,2020-02-21 07:51:44,2020-02-21 07:52:10,0.0,2020-02-21,已支付订单
12159,37.0,37.0,河南省,2020-02-21 07:49:59,2020-02-21 07:50:10,0.0,2020-02-21,已支付订单
12160,75.0,75.0,北京,2020-02-21 07:49:40,2020-02-21 07:49:47,0.0,2020-02-21,已支付订单
12161,119.0,119.0,河北省,2020-02-21 07:47:49,2020-02-21 07:48:05,0.0,2020-02-21,已支付订单
12162,238.0,0.0,山东省,2020-02-21 07:45:23,,0.0,2020-02-21,未支付订单
12163,94.7,94.7,辽宁省,2020-02-21 07:42:58,2020-02-21 07:43:06,0.0,2020-02-21,已支付订单
12164,64.8,64.8,安徽省,2020-02-21 07:42:13,2020-02-21 07:45:09,0.0,2020-02-21,已支付订单
12165,149.5,0.0,辽宁省,2020-02-21 07:40:28,,0.0,2020-02-21,未支付订单
12166,37.0,0.0,北京,2020-02-21 07:39:05,,0.0,2020-02-21,未支付订单
12167,119.0,119.0,上海,2020-02-21 07:38:11,2020-02-21 07:38:17,0.0,2020-02-21,已支付订单
12168,81.0,81.0,广东省,2020-02-21 07:37:07,2020-02-21 07:37:10,0.0,2020-02-21,已支付订单
12169,119.0,0.0,北京,2020-02-21 07:34:08,,0.0,2020-02-21,未支付订单
12170,179.4,119.6,上海,2020-02-21 07:29:41,2020-02-21 07:29:52,59.8,2020-02-21,退款订单
12171,37.0,37.0,广东省,2020-02-21 07:26:49,2020-02-21 07:27:01,0.0,2020-02-21,已支付订单
12172,119.0,119.0,吉林省,2020-02-21 07:24:38,2020-02-21 07:25:55,0.0,2020-02-21,已支付订单
12173,192.0,192.0,北京,2020-02-21 07:23:40,2020-02-21 07:23:47,0.0,2020-02-21,已支付订单
12174,128.0,0.0,上海,2020-02-21 07:22:05,2020-02-21 07:22:18,128.0,2020-02-21,退款订单
12175,183.0,0.0,黑龙江省,2020-02-21 07:21:32,2020-02-21 07:21:40,183.0,2020-02-21,退款订单
12176,69.0,0.0,北京,2020-02-21 07:20:11,,0.0,2020-02-21,未支付订单
12177,119.0,0.0,四川省,2020-02-21 07:18:40,2020-02-21 07:18:45,119.0,2020-02-21,退款订单
12178,43.0,43.0,福建省,2020-02-21 07:18:04,2020-02-21 07:18:20,0.0,2020-02-21,已支付订单
12179,69.0,69.0,北京,2020-02-21 07:17:11,2020-02-21 07:17:46,0.0,2020-02-21,已支付订单
12180,119.0,119.0,河南省,2020-02-21 07:16:01,2020-02-21 07:16:05,0.0,2020-02-21,已支付订单
12181,81.0,81.0,上海,2020-02-21 07:14:39,2020-02-21 07:14:45,0.0,2020-02-21,已支付订单
12182,183.0,0.0,四川省,2020-02-21 07:13:42,2020-02-21 07:13:47,183.0,2020-02-21,退款订单
12183,119.0,0.0,黑龙江省,2020-02-21 07:04:52,,0.0,2020-02-21,未支付订单
12184,85.0,85.0,四川省,2020-02-21 07:01:05,2020-02-21 07:01:52,0.0,2020-02-21,已支付订单
12185,135.0,135.0,云南省,2020-02-21 06:54:12,2020-02-21 07:56:52,0.0,2020-02-21,已支付订单
12186,64.8,64.8,浙江省,2020-02-21 06:53:53,2020-02-21 06:54:02,0.0,2020-02-21,已支付订单
12187,320.0,320.0,山西省,2020-02-21 06:53:42,2020-02-21 06:54:14,0.0,2020-02-21,已支付订单
12188,69.0,69.0,吉林省,2020-02-21 06:53:07,2020-02-21 06:53:24,0.0,2020-02-21,已支付订单
12189,151.0,151.0,辽宁省,2020-02-21 06:51:16,2020-02-21 06:51:18,0.0,2020-02-21,已支付订单
12190,135.0,135.0,广东省,2020-02-21 06:50:03,2020-02-21 06:50:22,0.0,2020-02-21,已支付订单
12191,119.0,0.0,北京,2020-02-21 06:49:21,,0.0,2020-02-21,未支付订单
12192,64.8,64.8,浙江省,2020-02-21 06:48:46,2020-02-21 06:49:22,0.0,2020-02-21,已支付订单
12193,119.0,119.0,上海,2020-02-21 06:47:44,2020-02-21 06:47:53,0.0,2020-02-21,已支付订单
12194,357.0,357.0,北京,2020-02-21 06:41:19,2020-02-21 06:41:29,0.0,2020-02-21,已支付订单
12195,119.0,0.0,山东省,2020-02-21 06:41:01,,0.0,2020-02-21,未支付订单
12196,119.0,119.0,福建省,2020-02-21 06:38:35,2020-02-21 06:38:45,0.0,2020-02-21,已支付订单
12197,329.8,0.0,辽宁省,2020-02-21 06:38:26,,0.0,2020-02-21,未支付订单
12198,119.0,119.0,江苏省,2020-02-21 06:35:38,2020-02-21 06:36:21,0.0,2020-02-21,已支付订单
12199,72.9,72.9,浙江省,2020-02-21 06:30:23,2020-02-21 06:30:34,0.0,2020-02-21,已支付订单
12200,119.0,119.0,四川省,2020-02-21 06:30:13,2020-02-21 06:30:19,0.0,2020-02-21,已支付订单
12201,43.0,43.0,江苏省,2020-02-21 06:25:31,2020-02-21 06:25:37,0.0,2020-02-21,已支付订单
12202,119.0,0.0,上海,2020-02-21 06:22:15,2020-02-21 06:22:27,119.0,2020-02-21,退款订单
12203,119.0,119.0,山东省,2020-02-21 06:08:46,2020-02-21 06:08:53,0.0,2020-02-21,已支付订单
12204,119.0,119.0,山东省,2020-02-21 06:06:01,2020-02-21 06:06:16,0.0,2020-02-21,已支付订单
12205,105.9,67.9,浙江省,2020-02-21 05:54:04,2020-02-21 05:54:10,38.0,2020-02-21,退款订单
12206,37.0,0.0,山东省,2020-02-21 05:51:22,,0.0,2020-02-21,未支付订单
12207,270.0,270.0,浙江省,2020-02-21 05:50:49,2020-02-21 05:51:16,0.0,2020-02-21,已支付订单
12208,151.6,0.0,北京,2020-02-21 05:50:36,2020-02-21 05:50:44,151.6,2020-02-21,退款订单
12209,151.0,151.0,天津,2020-02-21 05:35:48,2020-02-21 05:35:56,0.0,2020-02-21,已支付订单
12210,85.0,0.0,河北省,2020-02-21 05:32:38,,0.0,2020-02-21,未支付订单
12211,119.0,0.0,河北省,2020-02-21 05:32:06,,0.0,2020-02-21,未支付订单
12212,119.0,0.0,江苏省,2020-02-21 05:31:33,2020-02-21 05:31:38,119.0,2020-02-21,退款订单
12213,357.0,0.0,浙江省,2020-02-21 05:31:23,2020-02-21 05:31:32,357.0,2020-02-21,退款订单
12214,119.0,0.0,四川省,2020-02-21 05:27:39,,0.0,2020-02-21,未支付订单
12215,119.0,119.0,广东省,2020-02-21 04:45:12,2020-02-21 04:45:16,0.0,2020-02-21,已支付订单
12216,119.0,0.0,内蒙古自治区,2020-02-21 04:43:36,,0.0,2020-02-21,未支付订单
12217,119.0,0.0,内蒙古自治区,2020-02-21 04:42:34,,0.0,2020-02-21,未支付订单
12218,119.0,119.0,北京,2020-02-21 04:28:10,2020-02-21 04:28:18,0.0,2020-02-21,已支付订单
12219,119.0,119.0,贵州省,2020-02-21 04:23:44,2020-02-21 04:24:09,0.0,2020-02-21,已支付订单
12220,34.9,0.0,广东省,2020-02-21 04:16:32,,0.0,2020-02-21,未支付订单
12221,232.38,0.0,河南省,2020-02-21 04:15:43,2020-02-21 04:16:00,232.38,2020-02-21,退款订单
12222,117.32,117.32,河南省,2020-02-21 04:15:43,2020-02-21 04:16:00,0.0,2020-02-21,已支付订单
12223,347.6,347.6,河南省,2020-02-21 04:13:44,2020-02-21 04:13:49,0.0,2020-02-21,已支付订单
12224,119.0,119.0,北京,2020-02-21 04:13:26,2020-02-21 04:13:33,0.0,2020-02-21,已支付订单
12225,148.9,0.0,浙江省,2020-02-21 04:10:31,2020-02-21 04:10:39,148.9,2020-02-21,退款订单
12226,395.0,395.0,北京,2020-02-21 03:44:02,2020-02-21 03:44:08,0.0,2020-02-21,已支付订单
12227,135.0,135.0,黑龙江省,2020-02-21 03:22:20,2020-02-21 03:22:29,0.0,2020-02-21,已支付订单
12228,21.0,0.0,广东省,2020-02-21 03:18:07,,0.0,2020-02-21,未支付订单
12229,37.0,37.0,四川省,2020-02-21 03:14:20,2020-02-21 03:14:30,0.0,2020-02-21,已支付订单
12230,175.9,0.0,新疆维吾尔自治区,2020-02-21 03:09:04,2020-02-21 03:09:11,175.9,2020-02-21,退款订单
12231,37.0,0.0,广东省,2020-02-21 02:58:27,2020-02-21 02:58:38,37.0,2020-02-21,退款订单
12232,238.0,238.0,广东省,2020-02-21 02:55:15,2020-02-21 02:55:21,0.0,2020-02-21,已支付订单
12233,81.0,81.0,广西壮族自治区,2020-02-21 02:54:48,2020-02-21 02:54:54,0.0,2020-02-21,已支付订单
12234,157.9,157.9,上海,2020-02-21 02:49:02,2020-02-21 02:49:11,0.0,2020-02-21,已支付订单
12235,119.0,0.0,辽宁省,2020-02-21 02:44:20,,0.0,2020-02-21,未支付订单
12236,178.8,178.8,河南省,2020-02-21 02:39:52,2020-02-21 02:39:58,0.0,2020-02-21,已支付订单
12237,238.0,0.0,云南省,2020-02-21 02:37:14,2020-02-21 02:37:20,238.0,2020-02-21,退款订单
12238,114.0,114.0,上海,2020-02-21 02:35:10,2020-02-21 02:35:14,0.0,2020-02-21,已支付订单
12239,119.0,119.0,江苏省,2020-02-21 02:26:26,2020-02-21 02:26:32,0.0,2020-02-21,已支付订单
12240,235.7,0.0,新疆维吾尔自治区,2020-02-21 02:21:56,2020-02-21 02:22:04,235.7,2020-02-21,退款订单
12241,34.9,34.9,湖南省,2020-02-21 02:15:47,2020-02-21 02:16:10,0.0,2020-02-21,已支付订单
12242,227.0,227.0,广东省,2020-02-21 02:11:35,2020-02-21 02:11:41,0.0,2020-02-21,已支付订单
12243,119.0,119.0,浙江省,2020-02-21 02:10:49,2020-02-21 02:10:53,0.0,2020-02-21,已支付订单
12244,119.0,119.0,广东省,2020-02-21 02:09:00,2020-02-21 02:09:13,0.0,2020-02-21,已支付订单
12245,75.0,75.0,广东省,2020-02-21 02:06:12,2020-02-21 02:06:36,0.0,2020-02-21,已支付订单
12246,66.9,66.9,四川省,2020-02-21 02:03:43,2020-02-21 02:03:48,0.0,2020-02-21,已支付订单
12247,105.9,0.0,重庆,2020-02-21 02:03:38,2020-02-21 02:03:46,105.9,2020-02-21,退款订单
12248,119.0,119.0,陕西省,2020-02-21 01:58:53,2020-02-21 02:00:57,0.0,2020-02-21,已支付订单
12249,216.8,216.8,江苏省,2020-02-21 01:57:25,2020-02-21 01:57:41,0.0,2020-02-21,已支付订单
